date,ticker,secteur,bourse,pays,rating,anciennete,employes,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,market_cap_m,rendement_jour,rendement_log,volatilite_20j,beta,per,pbr,roe,roa,debt_equity,dividend_yield,rsi,macd,moy_mobile_50,moy_mobile_200,bollinger_width,sentiment,taux_central,inflation,vix,defaut_recent
2021-09-26,TUVU,Industrie,NYSE,USA,AAA,10.2,1989,117.22,117.4,115.68,115.78,29945,4285.36,-0.008207,-0.00824,0.0329,0.792,24.78,1.56,-0.069,0.0274,0.143,0.0303,48.0,-1.941,118.39,96.89,0.0512,0.975,0.036,0.0419,15.5,0
2022-05-19,XUAG,Consommation,EURONEXT,USA,A,31.5,476,50.48,51.46,49.99,51.14,2171451,1167.06,0.015669,0.015548,0.00306,0.755,3.0,0.46,0.1524,-0.0623,0.399,0.0152,36.8,-1.086,51.74,61.72,0.0262,0.641,0.0482,0.038,28.37,1
2018-05-19,WIZP,Sante,NYSE,Chine,BB,0.5,6625,47.75,48.25,47.03,47.3,16246617,5430.13,-0.010424,-0.010479,0.02258,0.915,33.13,5.29,0.0678,0.0265,1.12,0.0071,68.7,-3.164,46.78,39.98,0.0615,-0.313,0.0102,0.0384,12.97,0
2019-11-28,NUCU,Tech,NYSE,Chine,BBB,9.9,219,66.44,67.58,64.47,66.12,748581,233.55,0.001531,0.00153,0.00121,1.26,21.19,4.62,0.0075,0.0968,1.005,0.0313,51.3,1.718,59.58,66.38,0.065,-0.006,-0.0064,0.0139,22.09,0
2021-03-22,MOOO,Finance,TSX,USA,AA,10.3,1680,30.2,30.99,30.06,30.79,714967,3045.58,0.023567,0.023294,0.00571,1.187,16.74,4.21,0.2171,0.1267,2.63,0.0445,47.0,1.185,30.19,30.26,0.0308,0.494,0.0141,0.025,26.23,0
2019-05-17,QEWW,Finance,NYSE,USA,AA,6.9,337,41.85,42.32,40.87,41.51,4597077,479.79,-0.019624,-0.019819,0.01949,1.208,11.9,1.64,0.2229,0.1339,0.46,0.0319,56.1,2.323,40.75,45.04,0.0386,-0.638,-0.0104,0.0352,22.52,0
2018-05-23,CSBL,Finance,NASDAQ,Allemagne,A,18.5,18372,88.41,89.67,88.26,89.04,4721929,14339.43,-0.000259,-0.000259,0.03827,1.111,26.33,1.71,-0.0183,0.0733,0.495,0.0579,23.6,-1.831,93.96,78.34,0.0397,0.227,0.0115,0.035,29.09,0
2020-04-07,LWLY,Sante,NYSE,USA,BBB,26.9,149,17.41,18.02,17.39,17.93,264429,294.67,0.022514,0.022264,0.01185,0.925,45.97,4.65,0.0616,0.0558,1.154,0.0319,48.8,0.012,16.85,18.8,0.057,-0.012,-0.0037,0.0076,13.35,0
2019-04-04,XGEG,Industrie,TSX,USA,BBB,19.9,4032,24.67,24.83,23.8,23.91,324835,6324.17,-0.030046,-0.030507,0.01394,0.773,20.69,3.66,0.0359,0.013,0.364,0.0553,33.4,3.868,24.61,22.38,0.0157,0.761,-0.0097,0.0427,20.32,0
2023-08-16,ETDQ,Sante,NYSE,USA,BBB,6.8,188,24.67,24.9,24.56,24.75,7802286,121.06,0.007857,0.007827,0.02279,0.89,15.32,,0.0249,0.0502,0.053,0.0269,50.5,1.324,26.25,28.7,0.0151,0.342,0.0446,0.0069,5.96,0
2022-02-07,LHYJ,Finance,NYSE,Chine,BBB,13.1,1107,41.82,42.54,41.56,42.17,869023,1831.17,0.001273,0.001272,0.02482,0.873,25.3,5.08,0.0683,-0.0657,1.223,0.0266,55.0,0.804,41.31,44.38,0.0639,-0.388,0.0434,0.048,15.14,0
2017-02-22,BHDN,Industrie,NASDAQ,USA,A,29.6,3188,47.7,48.7,47.54,48.02,340203,2864.21,-0.003327,-0.003333,0.01201,0.918,34.35,0.3,0.1256,0.0744,0.361,0.009,46.4,1.465,43.05,48.11,0.0174,0.144,0.0429,0.0063,12.03,0
2015-05-28,YAFO,Industrie,NYSE,UK,A,22.7,89,12.57,12.61,12.55,12.55,2852896,106.32,-0.001084,-0.001084,0.0132,0.934,9.24,4.64,-0.0264,0.0857,1.889,0.0009,51.8,-0.203,13.53,12.94,0.0703,0.347,0.0325,0.0415,14.39,0
2017-10-23,HVOA,Sante,NYSE,Allemagne,BBB,13.0,4239,77.85,78.05,76.76,77.17,11078478,7766.35,-0.003404,-0.00341,0.0232,0.91,10.01,2.25,0.012,0.0626,2.02,0.0341,39.8,2.059,72.17,76.91,0.0454,0.274,0.0316,0.011,24.73,0
2016-01-03,LXOF,Finance,NYSE,USA,B,27.4,840,46.22,46.28,46.01,46.18,67366,937.05,0.002394,0.002392,0.01929,0.908,5.14,1.59,0.1903,0.0007,0.691,0.044,36.8,-1.459,45.15,52.95,0.0229,-0.542,0.0465,0.0418,29.36,0
2019-01-07,KBOP,Sante,NASDAQ,USA,A,21.2,831,71.75,71.85,70.67,70.7,478769,1507.01,-0.015995,-0.016124,0.01921,0.62,34.84,4.77,0.1019,0.1257,1.53,0.0008,40.2,-1.627,70.37,61.51,0.0444,0.233,-0.002,0.0433,20.98,0
2016-05-18,XMCF,Energie,LSE,Japon,BBB,2.8,1480,56.6,58.9,56.12,57.71,3233164,1647.57,0.021036,0.020818,0.03362,1.093,14.35,4.69,0.1518,0.0489,3.967,0.0248,48.6,2.929,57.97,57.85,0.0219,0.178,0.0493,0.0382,20.31,0
2019-01-17,HDEL,Tech,NASDAQ,Canada,B,11.0,479,52.84,53.38,51.36,53.2,2547225,280.08,0.013684,0.013592,0.03601,1.116,24.76,1.84,0.0442,0.0262,0.724,0.0155,62.4,-3.589,54.31,50.67,0.0498,-0.314,-0.004,0.0448,25.58,0
2015-03-07,KSFB,Sante,LSE,USA,CCC,19.4,9103,41.28,41.37,40.56,40.76,2802108,6196.82,-0.009951,-0.010001,0.01765,0.8,27.9,0.66,0.1457,0.175,1.541,0.0176,37.3,1.794,42.22,37.03,0.0628,-0.408,0.0234,0.0369,20.74,0
2018-04-27,MITL,Sante,TSX,USA,BB,9.5,1986,177.18,178.35,172.11,174.65,10084679,1794.16,-0.008516,-0.008552,0.01382,0.657,17.46,0.9,-0.1059,0.1307,2.313,0.0447,40.1,0.566,169.97,201.34,0.0536,-0.575,0.0139,0.0338,21.37,0
2018-11-09,TSFQ,Finance,LSE,USA,A,0.5,725,36.88,36.89,36.64,36.75,233480,762.47,-0.009595,-0.009642,0.01771,1.136,23.76,1.93,0.1508,0.0835,0.475,0.0228,55.7,-0.379,34.31,40.65,0.0548,0.058,-0.0007,0.0396,11.44,0
2020-06-28,VGWQ,Industrie,LSE,Chine,BBB,8.6,1774,70.89,71.19,69.39,70.08,5210694,1976.59,-0.001539,-0.00154,0.01964,1.0,28.34,3.12,0.224,0.0316,0.066,0.0213,38.7,0.009,69.55,71.24,0.0376,0.264,-0.0022,0.0064,32.69,0
2019-10-19,GWFD,Industrie,LSE,USA,AAA,3.5,1491,73.63,73.83,72.76,73.53,3201939,1543.69,-0.002481,-0.002485,0.01667,1.081,,1.84,0.0164,0.0607,0.383,0.0472,78.1,-0.191,72.53,83.82,0.0111,0.549,-0.0133,0.0151,22.16,0
2016-08-13,JXGL,Sante,NYSE,USA,BB,39.6,350,19.29,19.72,19.26,19.64,3247561,444.02,0.015174,0.01506,0.01624,0.928,21.37,4.11,0.0851,0.0657,1.573,0.0157,45.0,4.586,20.35,16.74,0.0503,0.532,0.0472,0.0227,33.02,0
2019-01-13,JFZR,Tech,NYSE,UK,BB,9.5,939,39.38,39.79,38.61,38.7,2400493,1250.85,-0.023923,-0.024214,0.03844,1.272,24.38,3.7,0.2449,0.034,2.329,0.002,41.8,1.47,38.67,39.5,0.0401,0.243,-0.0016,0.0457,30.26,0
2018-07-24,KIFI,Tech,NYSE,Chine,AA,3.7,134,36.11,36.96,35.72,36.41,1979766,174.62,0.007543,0.007515,0.01609,1.363,23.34,0.31,0.0334,0.1975,3.433,0.0086,47.9,3.224,36.93,38.53,0.0614,0.002,0.007,0.0368,12.3,0
2020-03-19,RIOU,Sante,EURONEXT,Chine,BB,0.9,2224,93.48,93.8,89.74,90.16,1376043,5333.5,-0.03395,-0.03454,0.01825,0.988,24.18,3.46,0.0827,0.0382,1.019,0.0476,36.8,-0.951,89.86,85.95,0.0538,-0.282,-0.0071,0.0037,20.09,0
2020-07-25,TVWL,Consommation,NASDAQ,UK,BB,16.0,352,29.26,29.76,29.23,29.44,36587416,408.8,0.006672,0.00665,0.02569,0.677,33.74,0.96,0.073,0.042,0.18,0.0043,48.0,2.199,30.61,27.93,0.0021,-0.161,0.0022,0.0058,24.09,0
2022-08-06,XYDP,Energie,NASDAQ,UK,BBB,12.6,7481,19.13,19.42,18.58,18.58,4301265,4228.56,-0.036617,-0.037304,0.04747,1.11,8.37,1.65,0.0995,0.0857,0.269,0.0167,50.8,-2.768,18.97,17.84,0.0398,-0.138,0.0457,0.0322,32.48,0
2018-01-18,CUAI,Tech,LSE,USA,BB,5.4,3138,15.35,15.47,14.77,14.9,12878037,1746.79,-0.025208,-0.025531,0.05157,1.236,15.82,0.67,0.1129,0.1064,0.393,0.0113,42.2,-4.953,15.41,16.15,0.0238,-0.699,0.0209,0.0179,7.2,0
2015-02-05,LNGY,Tech,NYSE,USA,B,21.2,1376,56.65,57.21,53.42,54.38,1645324,717.51,-0.038201,-0.038949,0.03197,1.376,4.02,2.99,0.1759,0.0597,1.454,0.0277,73.8,0.326,50.67,48.23,0.0699,-0.515,0.0213,0.0261,24.22,0
2016-02-17,YSBZ,Tech,LSE,USA,BBB,19.7,575,49.83,50.76,47.89,48.49,715259,616.7,-0.029713,-0.030163,0.02324,1.442,5.26,2.2,0.1014,0.0531,1.474,0.0187,47.9,1.289,46.45,43.93,0.037,0.247,0.0486,0.0442,15.73,0
2018-05-13,VHQD,Sante,NASDAQ,USA,A,15.3,11469,82.05,82.51,79.7,80.12,2965852,12411.26,-0.021477,-0.021711,0.02159,0.802,10.3,4.75,0.1589,0.1281,3.016,0.0081,80.1,-0.902,86.01,80.86,0.0269,0.399,0.0145,0.0359,37.16,0
2017-06-13,QPIX,Energie,NASDAQ,USA,BBB,26.2,813,161.81,166.28,161.07,164.31,144317,1227.69,0.003566,0.00356,0.01627,1.066,13.36,3.14,0.18,0.104,1.959,0.0365,80.4,1.098,171.14,134.64,0.0386,0.358,0.0401,0.0042,18.84,0
2015-02-22,HSYW,Tech,NYSE,Japon,AA,23.0,947,37.15,38.08,36.6,37.25,3394309,1447.28,0.001313,0.001312,0.00577,1.505,19.75,1.72,0.0025,0.1593,0.534,0.0614,50.8,-1.152,35.89,47.3,0.0214,0.545,0.0244,0.026,22.31,0
2016-11-22,COBH,Energie,NYSE,USA,AAA,1.3,7454,198.15,203.95,194.39,202.01,3991864,4842.02,0.024205,0.023917,0.00859,1.051,17.57,4.23,0.2812,0.0352,1.577,0.0484,98.2,2.612,197.82,195.39,0.0514,-0.333,0.047,0.0081,17.79,0
2015-04-06,QPPC,Industrie,NASDAQ,France,BBB,18.2,4751,131.38,131.96,128.75,130.52,4728256,3921.16,-0.011358,-0.011423,0.00669,0.79,15.67,1.97,0.0728,0.0929,0.135,0.0561,71.7,-2.197,128.22,148.29,0.0386,-0.462,0.0261,0.0345,27.51,0
2022-03-26,ISQM,Energie,LSE,USA,BBB,22.3,208,53.39,53.67,52.97,53.31,1031786,206.89,-0.005556,-0.005572,0.01552,1.293,49.07,3.06,0.1834,0.0447,0.523,0.0701,78.4,-2.374,54.62,49.03,0.0592,0.469,0.0442,0.0501,23.98,0
2017-10-07,IEVG,Tech,LSE,Canada,AA,12.5,2561,65.72,66.21,65.47,65.96,2327112,2334.63,0.003911,0.003903,0.03841,1.44,3.0,,0.1719,0.0709,0.492,0.0299,82.1,-1.398,70.09,62.31,0.0529,0.025,0.0289,0.0096,13.16,0
2018-04-25,WFRB,Sante,LSE,USA,BBB,15.0,1265,17.16,17.49,17.0,17.45,6053484,1043.26,0.021409,0.021184,0.00514,0.61,23.13,0.69,0.1473,0.0877,1.879,0.0228,38.7,2.753,17.38,15.66,0.0194,0.117,0.0154,0.0327,13.56,0
2017-09-24,RAMU,Industrie,NASDAQ,Canada,BBB,0.5,516,32.69,33.49,32.47,33.22,5348629,857.26,0.010863,0.010804,0.01437,1.127,26.02,2.88,-0.0009,0.0601,0.389,0.0177,28.0,-0.019,32.84,36.2,0.0631,-0.069,0.03,0.0095,7.62,0
2020-11-19,ZNKY,Tech,EURONEXT,Canada,BBB,16.0,8365,68.58,71.4,68.42,70.36,4104366,7655.65,0.026272,0.025933,0.02807,1.065,54.36,4.12,0.1161,0.0324,1.4,0.0433,36.6,3.259,75.24,63.38,0.0219,0.371,0.005,0.0168,18.87,0
2023-09-22,CQNA,Tech,NASDAQ,Chine,BBB,34.5,999,29.05,29.39,28.37,29.06,407335,691.35,0.008677,0.00864,0.01339,1.304,13.43,0.33,0.2474,0.0388,0.531,0.0085,53.7,-0.475,26.88,27.93,0.0251,-0.399,0.0367,0.0087,25.4,0
2023-06-07,UNBX,Sante,NYSE,Allemagne,B,15.8,3708,16.08,16.1,15.9,16.02,480353,3278.92,0.005553,0.005538,0.01142,0.824,4.87,0.9,0.2409,0.0664,0.069,0.032,29.9,-4.574,13.95,17.73,0.0436,-0.343,0.0434,0.0074,18.63,1
2019-03-08,YQWR,Finance,NASDAQ,USA,BBB,41.1,1275,40.58,41.02,40.31,40.87,9950201,1513.82,0.016753,0.016614,0.02678,1.111,19.6,0.56,0.2569,0.0298,2.649,0.0089,21.6,-0.243,44.77,43.24,0.0482,0.097,-0.0057,0.0408,10.41,0
2016-08-20,DRLG,Industrie,NYSE,USA,A,8.3,1242,17.91,18.27,17.89,18.07,1842675,1743.34,0.016779,0.01664,0.01481,1.084,15.2,3.52,0.1417,0.0585,1.877,0.0437,75.4,-6.884,18.81,17.52,0.0729,-0.662,0.0501,0.0241,17.55,0
2015-04-10,MNUF,Consommation,EURONEXT,UK,AA,15.1,1123,67.42,67.65,67.04,67.16,4137644,2235.66,0.000372,0.000372,0.01939,0.473,29.4,1.17,-0.025,0.0519,1.124,0.0051,43.4,-4.151,67.12,57.72,0.0298,0.01,0.0292,0.0381,13.4,0
2015-06-30,OSYL,Tech,LSE,Chine,BBB,1.1,167,36.9,37.98,36.8,37.73,448810,91.61,0.024017,0.023733,0.01682,1.291,26.38,4.18,0.161,0.0594,1.034,0.0274,77.6,3.808,38.85,34.44,0.0286,-0.661,0.0325,0.041,17.73,0
2022-02-20,PBGK,Industrie,LSE,USA,BBB,2.6,1882,33.06,33.57,32.75,32.75,11784905,1225.11,-0.004843,-0.004855,0.02348,1.083,5.12,1.87,0.1348,0.0003,1.149,0.0308,36.1,-5.104,31.82,31.98,0.0421,-0.312,0.0424,0.0429,21.86,0
2021-03-13,OCYB,Sante,NASDAQ,USA,BBB,5.6,1222,25.56,25.7,24.71,25.08,11164791,1027.08,-0.012683,-0.012764,0.01083,0.93,28.62,4.91,0.0815,0.0717,0.373,0.0192,58.7,3.262,25.71,20.82,0.0332,-0.048,0.0168,0.0235,23.36,0
2015-12-17,RQQX,Energie,EURONEXT,USA,BBB,20.7,273,107.44,108.42,104.65,104.88,3768623,657.08,-0.027689,-0.028079,0.01726,1.118,45.7,1.14,0.1988,0.1287,1.627,0.0421,84.4,2.296,113.44,120.04,0.0341,0.239,0.0465,0.0426,24.51,0
2023-05-24,GMLS,Finance,EURONEXT,USA,B,6.3,112,13.03,13.21,13.02,13.04,1737417,200.23,-0.002895,-0.002899,0.02345,1.27,12.99,0.67,0.0582,0.0006,1.488,0.0292,52.9,-0.958,12.87,12.88,0.0308,-0.216,0.0457,0.0052,26.51,0
2019-11-07,GQRZ,Sante,EURONEXT,USA,BBB,31.7,20850,90.87,92.14,89.98,91.36,946397,19435.79,0.002363,0.00236,0.01236,0.856,17.64,1.69,0.138,0.0227,1.085,0.0023,49.7,-0.229,88.66,90.19,0.0401,0.007,-0.0042,0.0112,22.39,0
2020-03-28,OBKH,Industrie,NYSE,Japon,BBB,16.5,311,27.48,27.87,27.29,27.76,3051154,465.32,0.010611,0.010555,0.00978,0.891,15.52,2.59,0.0423,0.0257,2.337,0.0398,65.0,0.237,27.45,21.85,0.0338,-0.471,-0.0041,0.0049,19.81,0
2019-11-22,LSRL,Tech,NASDAQ,USA,BB,2.7,3864,88.54,94.14,88.22,91.43,1524088,2791.87,0.029328,0.028906,0.02866,1.262,6.18,4.39,0.1255,0.0477,1.2,0.0547,53.4,-1.575,87.02,107.64,0.0614,0.035,-0.0127,0.018,16.51,0
2023-08-20,AYOC,Finance,NASDAQ,UK,BBB,18.0,16001,94.32,97.33,94.01,97.14,3502008,10906.31,0.026989,0.026631,0.03201,1.053,14.51,3.61,0.0825,0.0792,0.005,0.0218,52.0,0.287,94.53,96.07,0.0324,-0.453,0.0428,0.0036,11.65,0
2015-11-02,KDEQ,Industrie,LSE,USA,AA,2.5,184,27.96,28.08,27.35,27.58,293664,112.57,-0.013349,-0.013439,0.02105,0.707,38.4,2.86,0.1995,-0.0212,2.145,0.0243,95.6,-0.436,26.55,26.81,0.0281,0.107,0.0426,0.0445,20.0,0
2021-04-12,ZGAO,Finance,LSE,UK,A,1.6,575,44.33,44.51,44.21,44.49,2843462,973.75,-0.003186,-0.003191,0.01348,1.005,41.84,3.57,0.1357,-0.0086,0.297,0.0006,29.5,2.605,40.57,44.26,0.0523,-0.036,0.0204,0.0314,10.92,0
2016-01-02,GLOS,Tech,EURONEXT,Canada,BBB,26.7,491,11.92,12.3,11.77,12.14,309732,346.14,0.01754,0.017388,0.03577,1.262,22.02,6.55,0.1606,0.0216,1.255,0.0239,41.6,1.939,12.64,11.23,0.0165,-0.622,0.0439,0.0388,20.17,0
2022-10-18,UKEQ,Tech,NYSE,USA,BB,25.7,61912,425.59,428.65,423.77,425.88,1487706,74985.35,-0.004365,-0.004375,0.03333,1.146,3.23,2.95,0.155,0.0995,1.472,0.0378,77.7,-1.864,416.7,431.79,0.0298,0.03,0.0498,0.0284,9.76,0
2015-09-09,NIBR,Sante,NASDAQ,UK,BB,24.9,1272,53.89,54.79,53.8,54.52,216093,1230.71,0.016388,0.016255,0.01237,0.759,18.52,1.42,0.1502,0.0983,0.554,0.0116,20.8,1.823,57.18,56.17,0.0336,0.377,0.0413,0.0415,17.12,0
2022-05-01,DYDA,Consommation,LSE,Chine,B,36.3,5664,194.51,198.53,194.2,196.41,10773416,5773.84,0.01278,0.012699,0.01766,0.746,34.38,1.4,0.1074,0.0674,0.55,0.0234,11.7,-1.657,216.14,216.51,0.0562,-0.429,0.0455,0.0438,27.41,0
2018-06-05,SLFC,Tech,NYSE,Chine,A,11.8,894,44.1,44.75,44.1,44.51,93110,1639.13,0.020379,0.020174,0.03223,1.134,25.41,,0.2391,-0.0064,1.268,0.013,44.1,3.97,44.41,45.82,0.0561,1.0,0.0099,0.0397,25.98,0
2018-06-26,YEOV,Tech,LSE,UK,BBB,4.9,23461,85.79,88.63,85.02,86.66,454910,24878.55,0.018343,0.018176,0.02576,1.208,12.64,3.78,0.117,0.0486,2.052,0.0368,34.9,2.396,89.73,80.64,0.0568,-0.407,0.0103,0.0396,28.76,0
2023-03-21,RFVH,Sante,NYSE,USA,CCC,36.2,9520,319.26,326.43,317.57,324.08,2752042,6265.78,0.016367,0.016234,0.00489,0.57,17.31,4.2,-0.0364,-0.0246,1.096,0.0268,66.5,1.923,321.77,290.08,0.0336,-0.267,0.05,0.0084,18.79,0
2020-02-26,KJMU,Sante,TSX,USA,AAA,27.0,2190,118.76,118.91,118.24,118.57,1317112,3122.21,-0.003177,-0.003182,0.0151,0.63,23.0,2.9,-0.0098,0.0414,0.461,0.0057,71.0,-0.144,120.65,129.23,0.0691,0.148,-0.0028,0.0105,6.05,0
2015-02-27,GUZP,Tech,TSX,Canada,A,8.6,488,31.24,31.5,31.18,31.22,4372376,634.08,-0.004259,-0.004268,0.03969,1.155,13.32,3.48,0.2235,-0.0155,0.252,0.0455,96.1,0.022,30.07,36.23,0.0408,-0.058,0.0204,0.0315,15.91,0
2020-01-25,KKEK,Energie,TSX,USA,A,14.6,3562,37.8,38.51,37.73,38.5,1039499,4388.15,0.023515,0.023243,0.01261,1.117,27.14,1.57,0.1162,0.129,3.086,0.0013,51.2,0.828,37.79,32.5,0.0323,0.288,-0.0055,0.0114,15.65,0
2021-06-04,ZYIY,Sante,NASDAQ,UK,BB,20.0,1636,93.87,93.9,92.61,93.19,347168,2934.59,-0.010495,-0.01055,0.02813,1.032,38.55,3.4,0.1643,0.0848,1.443,0.0045,61.2,0.263,94.52,102.53,0.0312,0.118,0.0216,0.0284,20.95,0
2021-05-31,PXZS,Tech,LSE,USA,A,22.7,236,15.27,15.86,15.27,15.46,1513176,153.58,0.009345,0.009301,0.03344,1.227,40.46,2.36,0.2428,-0.0135,0.926,0.0194,46.2,2.031,15.47,16.86,0.0542,0.327,0.0249,0.0339,22.59,0
2022-10-07,XTEX,Finance,NASDAQ,USA,BB,9.5,882,92.15,93.41,92.07,93.3,624162,863.76,0.014409,0.014306,0.02209,1.108,3.0,0.31,0.1192,0.0173,0.869,0.0136,51.5,0.987,89.31,111.03,0.0472,0.816,0.0506,0.0224,18.53,0
2023-06-04,FGXN,Industrie,NYSE,USA,BBB,34.4,908,58.52,59.05,57.89,58.89,102945,586.58,0.005896,0.005879,0.00892,0.916,25.46,1.25,0.1088,0.0504,1.591,0.0369,69.0,-0.382,56.01,60.39,0.0495,-0.527,0.046,0.0063,22.45,0
2016-08-26,GZPA,Industrie,NASDAQ,Allemagne,A,23.4,409,30.94,31.15,30.38,30.92,409883,725.66,0.000704,0.000704,0.02056,1.089,28.22,0.55,0.114,0.026,1.229,0.0193,30.8,-1.839,28.69,29.85,0.0246,-0.328,0.0543,0.0249,18.24,0
2021-11-04,HGGO,Finance,LSE,USA,B,34.5,2183,45.6,47.14,45.57,45.96,1097071,1993.66,0.005276,0.005262,0.02897,1.071,19.99,1.05,0.1533,0.0747,0.252,0.0179,75.9,-3.073,45.62,44.55,0.0136,0.178,0.035,0.0459,8.26,0
2018-02-11,ANMW,Industrie,NYSE,Japon,A,5.9,570,72.78,74.18,70.29,70.5,292687,465.84,-0.037968,-0.038707,0.03185,0.749,7.55,4.01,0.1003,0.0372,1.745,0.0406,56.1,-2.974,61.78,72.04,0.0771,-0.346,0.019,0.0228,21.29,0
2017-02-04,OVYO,Sante,NASDAQ,Canada,BB,20.5,8845,82.82,82.97,81.99,82.45,1692862,15966.2,-0.005727,-0.005743,0.03357,0.815,20.05,0.89,0.1643,0.0865,1.329,0.0171,58.8,0.768,76.96,80.98,0.0211,0.374,0.0477,0.0103,18.07,0
2016-06-07,XCLC,Industrie,EURONEXT,UK,A,21.5,1139,24.34,24.48,23.84,23.99,768017,1740.49,-0.013283,-0.013372,0.01906,1.133,21.31,3.44,0.131,-0.0026,2.006,0.0078,51.0,-1.977,23.48,23.1,0.0001,0.477,0.048,0.0283,4.41,0
2021-06-18,KEZJ,Industrie,LSE,USA,BB,22.0,556,26.76,26.99,26.51,26.83,1596680,978.72,-0.003179,-0.003184,0.02516,0.634,26.74,4.4,0.095,0.09,2.955,0.0351,61.8,-0.901,25.72,22.68,0.0156,0.774,0.0228,0.0384,12.44,0
2021-05-21,YBPH,Sante,NYSE,USA,A,6.4,154,20.41,20.54,20.22,20.38,692214,124.34,-0.001402,-0.001403,0.01743,0.835,29.7,5.22,0.1153,-0.0136,1.081,0.0009,68.3,-0.752,20.03,21.06,0.0281,0.488,0.0233,0.0366,20.87,0
2021-08-24,LVLC,Energie,NYSE,USA,A,6.0,235,94.72,95.79,92.88,93.78,5105939,276.35,-0.009211,-0.009253,0.01204,1.016,42.94,1.82,0.2256,0.0809,2.393,0.027,70.1,-2.552,94.82,98.17,0.0057,-0.079,0.0308,0.0443,7.69,0
2021-11-14,OZCU,Tech,NYSE,USA,A,11.6,1063,11.29,11.34,11.03,11.26,757276,799.65,0.003849,0.003841,0.03153,1.57,25.67,3.99,0.1918,0.1073,1.634,0.0548,31.1,-0.011,12.39,11.56,0.061,0.109,0.0374,0.0422,21.64,0
2018-09-29,RFLI,Energie,EURONEXT,Allemagne,AA,0.6,6702,67.48,68.54,66.28,66.62,568302,3826.42,-0.014804,-0.014914,0.02117,1.34,29.12,1.84,0.013,0.0719,1.019,0.0076,79.1,-2.554,66.79,65.85,0.0635,-0.685,0.0066,0.0393,23.79,0
2022-10-12,MZLR,Finance,EURONEXT,France,A,22.6,1529,11.4,11.53,11.14,11.14,2867624,1323.08,-0.020427,-0.020638,0.0284,1.241,37.94,1.82,0.1367,0.0305,1.623,0.0748,28.2,0.448,11.16,9.75,0.0049,-0.065,0.051,0.0219,17.41,0
2017-11-26,ATFI,Sante,NASDAQ,Canada,BB,9.2,540,15.69,15.8,15.67,15.79,839122,654.88,0.001578,0.001577,0.01426,0.843,35.12,2.23,0.1042,0.0742,3.134,0.0346,68.8,-0.295,15.93,15.26,0.0045,-0.049,0.0283,0.0155,3.94,0
2015-07-31,IYEH,Tech,NASDAQ,Chine,BBB,13.5,1082,15.69,15.93,15.67,15.82,5165854,1042.99,0.008353,0.008318,0.01606,1.224,14.53,4.52,0.2408,0.0205,1.99,0.0278,56.1,-0.391,14.97,16.36,0.0546,0.296,0.0388,0.0504,12.59,0
2019-07-19,WTZA,Consommation,NASDAQ,Japon,BBB,15.6,2618,114.55,114.59,114.39,114.47,9047737,3519.83,-0.000701,-0.000702,0.01633,0.73,3.0,3.34,-0.0696,0.1447,0.688,0.0347,37.3,-4.005,118.75,121.57,0.0215,-0.688,-0.0115,0.0297,18.12,0
2015-09-13,VVEQ,Industrie,NYSE,UK,BBB,4.2,462,106.05,106.61,103.69,104.37,503612,997.84,-0.011159,-0.011222,0.01899,1.22,18.91,1.95,0.0155,0.0891,1.238,0.0424,57.7,-1.846,102.2,125.45,0.0395,0.732,0.0371,0.0481,17.1,0
2015-12-15,JABH,Tech,NYSE,UK,AA,0.6,32327,140.92,144.38,139.03,143.95,711309,41636.09,0.013246,0.013159,0.02511,1.292,3.0,3.54,0.1603,0.0095,1.729,0.0436,26.8,-2.604,155.54,140.63,0.0391,0.36,0.0429,0.0379,18.48,1
2022-10-03,NLXB,Sante,NASDAQ,France,AA,5.2,177,27.78,28.08,27.7,27.78,192589,232.03,-0.005984,-0.006002,0.00678,0.859,28.11,2.28,0.1381,-0.0506,0.822,0.0349,55.4,-0.537,28.18,27.0,0.0471,0.431,0.0503,0.0235,7.64,0
2015-02-21,GFDV,Consommation,TSX,UK,BBB,17.9,2509,123.63,123.7,121.89,122.46,421794,1956.52,-0.007803,-0.007833,0.01426,0.65,34.82,4.49,0.1779,0.0736,1.166,0.0192,74.1,-1.855,115.18,100.17,0.0726,0.258,0.0238,0.0309,12.42,0
2016-01-24,HWHK,Sante,NASDAQ,USA,B,26.9,1417,47.21,47.41,46.44,46.8,1459490,1417.91,-0.005964,-0.005981,0.01836,1.196,15.37,1.74,0.2505,0.1002,1.995,0.0144,67.5,0.065,48.25,50.14,0.0215,-0.031,0.0442,0.043,25.09,0
2022-12-07,ZWEE,Industrie,NASDAQ,Chine,BBB,31.9,7118,176.07,177.17,175.6,177.15,144942,7558.2,0.001495,0.001494,0.03519,0.952,19.9,0.3,0.0607,-0.0275,0.923,0.016,51.1,2.016,179.95,124.96,0.0525,0.647,0.0504,0.0132,21.65,0
2022-03-28,DOOW,Energie,LSE,USA,B,2.2,413,46.87,47.62,46.87,47.13,435558,439.72,0.00604,0.006022,0.01895,1.105,19.85,0.39,-0.1659,0.1573,0.122,0.0097,86.9,-3.048,50.17,51.34,0.0391,0.183,0.0429,0.0392,19.45,0
